"","NUTS_ID","Kod_GUS","Nazwa","Rok","TFR","ludnosc_ogolem_ogÛ≥em","ludnosc_ogolem_wiek_rozrodczy","ludnosc_ogolem_wiek_produkcyjny","ludnosc_kobiety_ogÛ≥em","ludnosc_kobiety_wiek_rozrodczy","ludnosc_kobiety_wiek_produkcyjny","ludnosc_mezczyzni_ogÛ≥em","ludnosc_mezczyzni_wiek_rozrodczy","ludnosc_mezczyzni_wiek_produkcyjny","bezrobotni_ogÛ≥em","bezrobotni_mÍøczyüni","bezrobotni_kobiety","wynagrodzenia","cena_mieszkan_metr_mediana","cena_mieszkan_metr_srednia","mieszkania_oddane","mieszkania_przecietna_powierzchnia","mieszkania_izby","mieszkania_nowe","rozwody","rozwody_na_10_tys","separacje","separacje_na_10_tys","swiadczenia_500_plus","swiadczenia_spoleczne","wspolczynnik_feminizacji","zlobki","malzenstwa_zawarte","ludnosc_na_1km2","gestosc_zaludnienia_pow_zabudowana","zmiana_liczby_ludnosci","ludnosc_tys","ludnosc_tys_mezczyzni","ludnosc_tys_kobiety","praca_ogolem_ogÛ≥em","praca_ogolem_mÍøczyüni","praca_ogolem_kobiety","praca_rolnictwo_ogÛ≥em","praca_rolnictwo_mÍøczyüni","praca_rolnictwo_kobiety","praca_przemysl_na_10_tys_ogÛ≥em","praca_przemysl_na_10_tys_mÍøczyüni","praca_przemysl_na_10_tys_kobiety","praca_handel_ogÛ≥em","praca_handel_mÍøczyüni","praca_handel_kobiety","praca_finanse_ogÛ≥em","praca_finanse_mÍøczyüni","praca_finanse_kobiety","praca_pozostale_na_10_tys_ogÛ≥em","praca_pozostale_na_10_tys_mÍøczyüni","praca_pozostale_na_10_tys_kobiety","zgony_kobiety","zgony_mezczyzni","zgony_ogolem","dochody_ogolem","dochody_wlasne","dochody_podatki","dochody_podatki_osoby_fizyczne","dochody_podatki_osoby_prawne","dochody_podatki_pozostale","swiadczenia_ogolem"
"56","PL219","011216900000","PODREGION NOWOTARSKI",2017,1.489,343617,171426,215078,175399,84642,106311,168218,86784,108767,9359,4851,4508,3574.34,5075,6029,3.5,152.1,5.6,2.9,320,9.3,12,0.35,275926364,115220,104,33,5.4,131,NA,2.3,343.62,168.22,175.4,89480,40969,48511,38365,19026,19339,15792,10628,5164,13830,6007,7823,1062,266,796,20431,5042,15389,1379,1572,2951,4321.37,1454.95,NA,500.73,13.53,477.81,276041584
"57","PL219","011216900000","PODREGION NOWOTARSKI",2018,1.437,343909,170242,213717,175546,84142,105779,168363,86100,107938,8376,4314,4062,3871.74,5442,6319,3.7,146.6,5.5,2.8,350,10.2,7,0.2,270386885,116763,104,40,5.1,131,NA,0.9,343.91,168.36,175.55,90163,41466,48697,38362,19019,19343,16155,10971,5184,13581,6105,7476,1112,312,800,20953,5059,15894,1478,1659,3137,4618.81,1566.16,NA,592.06,19.81,495.19,270503648
"58","PL219","011216900000","PODREGION NOWOTARSKI",2019,1.464,344086,168631,212075,175613,83281,104968,168473,85350,107107,7631,3972,3659,4117.96,6017,6730,3.7,145.4,5.4,3,367,10.7,13,0.38,325953902,119138,104,44,5.1,131,NA,0.5,344.09,168.47,175.61,90989,41982,49007,38355,19018,19337,16380,11087,5293,14206,6359,7847,1185,347,838,20863,5171,15692,1458,1653,3111,5181.74,1791.81,NA,654.29,21.04,527.03,326073040
"59","PL219","011216900000","PODREGION NOWOTARSKI",2020,1.463,341083,164292,207175,174364,81213,102636,166719,83079,104539,9523,4943,4580,4437.14,7380,8063,3.5,159.3,5.7,3.1,294,8.6,4,0.12,390640913,118925,105,42,4,130,NA,-8.7,341.08,166.72,174.36,68026,30866,37160,16398,8755,7643,15977,10883,5094,13606,6027,7579,1081,295,786,20964,4906,16058,1798,1962,3760,5844.19,2176.77,NA,670.49,21.08,543.26,390759838
"60","PL219","011216900000","PODREGION NOWOTARSKI",2021,1.417,340147,162760,205768,173925,80439,102027,166222,82321,103741,7693,3998,3695,4818.64,8479,9584,4,154,5.5,3.5,364,10.7,6,0.18,386054271,118580,105,45,4.7,129,NA,-2.7,340.15,166.22,173.93,69230,31347,37883,16403,8765,7638,16283,10981,5302,14201,6267,7934,1040,292,748,21303,5042,16261,1850,2067,3917,6701.5,2287.66,NA,764.71,31.94,625.4,386172851
"61","PL225","012414400000","PODREGION BIELSKI",2012,1.369,663854,326353,421556,343552,161898,211376,320302,164455,210180,28748,13732,15016,3447.62,3147,3319,3.4,125.1,5.1,2.8,1153,17.4,59,0.89,NA,104664,107,NA,5.5,282,3099,2.1,663.85,320.3,343.55,187449,91943,95506,26741,12559,14182,73550,48268,25282,35584,16618,18966,3484,957,2527,48090,13541,34549,3101,3328,6429,3276.94,1766.07,NA,717.36,42.87,602.33,NA
"62","PL225","012414400000","PODREGION BIELSKI",2013,1.337,664691,324350,417824,343795,160735,209161,320896,163615,208663,28151,13988,14163,3587.49,3004,3248,3.4,125.4,5.1,2.9,1226,18.5,55,0.83,NA,102491,107,NA,4.8,282,3052,1.3,664.69,320.9,343.8,191148,93385,97763,26735,12524,14211,74243,48535,25708,36481,17030,19451,3688,1023,2665,50001,14273,35728,3092,3174,6266,3330.4,1869.27,NA,748.91,44.15,637.33,NA
"63","PL225","012414400000","PODREGION BIELSKI",2014,1.376,665269,321867,413780,343957,159483,206917,321312,162384,206863,23301,11474,11827,3734.24,3121,3255,2.8,129.2,5.2,2.4,1175,17.7,30,0.45,NA,95189,107,47,5,283,3028,0.9,665.27,321.31,343.96,194211,95224,98987,26801,12577,14224,75123,49511,25612,36997,17238,19759,3666,1031,2635,51624,14867,36757,3105,3167,6272,3542.73,1996.98,NA,806.59,46.55,660.36,NA
"64","PL225","012414400000","PODREGION BIELSKI",2015,1.376,665328,319592,409757,343809,158229,204711,321519,161363,205046,19004,9434,9570,3858.04,3002,3111,2.8,120.1,5,2.3,1241,18.7,35,0.53,NA,103208,107,49,5,283,NA,0.1,665.33,321.52,343.81,197750,95910,101840,26784,12520,14264,78209,50262,27947,36487,16976,19511,3486,983,2503,52784,15169,37615,3362,3444,6806,3646.97,2114.29,NA,875.88,50.26,679.37,NA
"65","PL225","012414400000","PODREGION BIELSKI",2016,1.421,666016,317349,405878,344159,157242,202725,321857,160107,203153,15075,7082,7993,3987.7,3194,3280,3.1,120.2,4.9,2.4,1090,16.4,49,0.74,NA,131974,107,56,4.9,283,NA,1,666.02,321.86,344.16,206299,100786,105513,26710,12474,14236,83225,53181,30044,38125,18217,19908,3595,1044,2551,54644,15870,38774,3245,3438,6683,4222.49,2194.86,NA,942.17,62.68,712.39,NA
"66","PL225","012414400000","PODREGION BIELSKI",2017,1.523,666946,315297,401859,344464,156078,200511,322482,159219,201348,12305,5622,6683,4237.15,3480,3709,3.1,125.1,5,2.6,1188,17.8,46,0.69,399273302,143553,107,69,5.2,283,NA,1.4,666.95,322.48,344.46,210073,102751,107322,26672,12447,14225,84001,53799,30202,39231,18791,20440,3874,1149,2725,56295,16565,39730,3433,3632,7065,4609.69,2335.46,NA,1028.84,64.55,733.49,399416855
"67","PL225","012414400000","PODREGION BIELSKI",2018,1.495,667624,313272,397782,344821,155009,198384,322803,158263,199398,10969,4884,6085,4483.74,3736,3681,3.2,119.7,4.9,2.6,1213,18.2,53,0.79,383692024,147574,107,76,5,284,NA,1,667.62,322.8,344.82,211877,103370,108507,26561,12390,14171,84870,54261,30609,38961,18942,20019,3861,1121,2740,57624,16656,40968,3398,3674,7072,4959.82,2546.71,NA,1172.17,84.03,758.27,383839598
"68","PL225","012414400000","PODREGION BIELSKI",2019,1.454,667570,310988,393908,344669,153736,196214,322901,157252,197694,9953,4551,5402,4798.83,4194,4060,3.6,118.8,4.7,2.7,1181,17.7,52,0.78,544023199,152782,107,95,4.8,284,NA,-0.1,667.57,322.9,344.67,210667,102590,108077,26533,12393,14140,84605,54417,30188,39476,19293,20183,3707,1066,2641,56346,15421,40925,3455,3547,7002,5651.31,2756.79,NA,1279.89,85.71,798.22,544175981
"69","PL225","012414400000","PODREGION BIELSKI",2020,1.485,662596,303450,385411,341893,149548,191454,320703,153902,193957,13383,6199,7184,5041.14,4798,4594,4.5,104.5,4.4,2.9,937,14.1,24,0.36,727751486,159893,107,109,3.9,282,NA,-7.5,662.6,320.7,341.89,188293,92674,95619,7546,3969,3577,83957,53886,30071,37959,18750,19209,3596,1070,2526,55235,14999,40236,4097,4432,8529,6362.73,3055.91,NA,1247.69,91.94,822.87,727911379
"70","PL225","012414400000","PODREGION BIELSKI",2021,1.421,659669,300897,382697,340472,148244,190076,319197,152653,192621,10956,5077,5879,5482.88,5303,5251,4.5,118.2,4.7,3.4,1068,16.2,30,0.45,728405379,164699,107,137,4.3,280,NA,-4.4,659.67,319.2,340.47,187473,91888,95585,7578,3979,3599,82451,53104,29347,39493,19330,20163,3454,1055,2399,54497,14420,40077,4428,4813,9241,7049.37,3222.61,NA,1394.69,101.88,924.68,728570078
"71","PL228","012414500000","PODREGION BYTOMSKI",2012,1.27,448343,220478,288543,231448,108563,143589,216895,111915,144954,23418,10265,13153,3199.75,2112,2130,2,118.4,4.9,1.4,772,17.2,35,0.78,NA,69144,107,NA,5,285,2942,-2.7,448.34,216.9,231.45,96691,50841,45850,6549,3507,3042,34966,27075,7891,20590,10374,10216,3004,928,2076,31582,8957,22625,2272,2564,4836,3292.69,1821.16,NA,686.26,27.44,530.22,NA
"72","PL228","012414500000","PODREGION BYTOMSKI",2013,1.231,446143,217143,284095,230366,106793,141225,215777,110350,142870,24206,10884,13322,3299.45,2036,2110,2.3,118.6,4.8,1.6,836,18.7,22,0.49,NA,68686,107,NA,4.7,283,2898,-4.9,446.14,215.78,230.37,94843,48589,46254,6548,3498,3050,33355,25600,7755,20721,10331,10390,2845,883,1962,31374,8277,23097,2226,2576,4802,3412.39,1925.12,NA,723.24,23.59,548.68,NA
"73","PL228","012414500000","PODREGION BYTOMSKI",2014,1.215,444543,214161,280177,229627,105336,139069,214916,108825,141108,21002,9404,11598,3418.34,1982,2028,1.7,136.7,5.4,1.5,799,17.9,19,0.43,NA,66988,107,39,4.9,282,2801,-3.6,444.54,214.92,229.63,93339,46676,46663,6624,3523,3101,31331,23841,7490,21172,10182,10990,2741,790,1951,31471,8340,23131,2252,2465,4717,3662.22,2055,NA,790.1,27.39,584.02,NA
"74","PL228","012414500000","PODREGION BYTOMSKI",2015,1.176,442923,211623,276087,228857,104105,137031,214066,107518,139056,18509,8280,10229,3759.71,1984,1991,1.9,130.9,5.2,1.6,732,16.5,24,0.54,NA,74406,107,44,4.8,281,NA,-3.6,442.92,214.07,228.86,91828,45171,46657,6525,3444,3081,30108,22622,7486,21112,9993,11119,2757,828,1929,31326,8284,23042,2479,2656,5135,3694.99,2087.24,NA,857.8,24.66,577.92,NA
"75","PL228","012414500000","PODREGION BYTOMSKI",2016,1.242,441487,209020,272044,228225,102812,134986,213262,106208,137058,15491,6783,8708,3880.27,1948,2005,1.8,130.4,5.1,1.6,875,19.8,22,0.5,NA,97457,107,47,5,280,NA,-3.2,441.49,213.26,228.23,94416,46650,47766,6562,3485,3077,30624,22895,7729,22177,10782,11395,2862,919,1943,32191,8569,23622,2322,2505,4827,4138.47,2168.53,NA,905.63,30.47,564.9,NA
"76","PL228","012414500000","PODREGION BYTOMSKI",2017,1.399,440114,206267,267595,227537,101381,132629,212577,104886,134966,11660,4746,6914,4057.91,2025,2082,2.8,107.2,4.4,1.9,700,15.9,22,0.5,231743383,106228,107,50,4.7,279,NA,-3.1,440.11,212.58,227.54,95900,47762,48138,6574,3487,3087,30618,22926,7692,22596,11234,11362,2586,779,1807,33526,9336,24190,2384,2680,5064,4427.65,2280.34,NA,962.52,32.19,597.64,231849611
"77","PL228","012414500000","PODREGION BYTOMSKI",2018,1.29,438520,203608,263221,226742,100100,130347,211778,103508,132874,9993,4080,5913,4419,2197,2218,2.5,115.9,4.9,2,688,15.7,18,0.41,223240946,108370,107,71,4.8,278,NA,-3.6,438.52,211.78,226.74,98483,49573,48910,6583,3485,3098,31530,23499,8031,23160,11899,11261,2575,792,1783,34635,9898,24737,2481,2571,5052,4909.04,2437.92,NA,1080.57,39.07,610.46,223349316
"78","PL228","012414500000","PODREGION BYTOMSKI",2019,1.333,437263,201197,259428,226160,98988,128376,211103,102209,131052,8688,3638,5050,4711.94,2444,2445,2.7,111.5,4.6,2.1,741,16.9,12,0.27,313747587,113053,107,107,4.7,277,NA,-2.9,437.26,211.1,226.16,98200,49175,49025,6572,3488,3084,31453,23512,7941,23771,12240,11531,2660,869,1791,33744,9066,24678,2420,2644,5064,5528.3,2684,NA,1180.16,42.26,654.07,313860640
"79","PL228","012414500000","PODREGION BYTOMSKI",2020,1.351,421835,193375,248993,218028,95135,123181,203807,98240,125812,10890,4706,6184,4979.03,2839,2838,3.1,112.2,4.7,2.4,596,14.1,7,0.17,413996885,117605,107,133,3.7,268,NA,-35.3,421.84,203.81,218.03,92622,46477,46145,3216,1886,1330,30591,22725,7866,22908,11938,10970,2607,843,1764,33300,9085,24215,2916,3245,6161,6319.04,2988.7,NA,1195.09,38.31,686.89,414114490
"80","PL228","012414500000","PODREGION BYTOMSKI",2021,1.314,419032,191207,246273,216763,94088,121890,202269,97119,124383,9460,4207,5253,5400.52,3432,3338,3.2,119,5,2.7,745,17.7,13,0.31,415785493,120643,107,140,4.4,266,NA,-6.6,419.03,202.27,216.76,92208,45931,46277,3198,1891,1307,30814,22903,7911,23074,11936,11138,2389,725,1664,32733,8476,24257,3019,3400,6419,6972.65,3414.09,NA,1336.81,55.2,761.56,415906136
"81","PL224","012414600000","PODREGION CZ STOCHOWSKI",2012,1.196,527575,252485,335342,273953,124137,166847,253622,128348,168495,34229,17571,16658,3125.06,2712,2818,2.2,137.6,5.1,1.7,1020,19.3,55,1.04,NA,96350,108,NA,5.3,173,2551,-3.3,527.58,253.62,273.95,137972,68694,69278,26613,13191,13422,49113,32909,16204,22228,11566,10662,3197,1026,2171,36821,10002,26819,2813,3087,5900,3305.96,1487.86,NA,657.74,24.39,506.56,NA
"82","PL224","012414600000","PODREGION CZ STOCHOWSKI",2013,1.181,525494,249581,330481,272790,122574,164269,252704,127007,166212,35374,18352,17022,3244.9,2635,2871,2.6,137.6,5.2,2,933,17.7,55,1.05,NA,94113,108,NA,4.4,172,2528,-3.9,525.49,252.7,272.79,138273,68990,69283,26636,13251,13385,47423,32110,15313,23348,12142,11206,3163,1016,2147,37703,10471,27232,2992,3153,6145,3443.91,1650.06,NA,682.5,24.5,526.58,NA
"83","PL224","012414600000","PODREGION CZ STOCHOWSKI",2014,1.157,523256,246440,325150,271601,120830,161420,251655,125610,163730,28646,14801,13845,3332.27,2592,2890,1.8,140.1,5.3,1.5,925,17.6,32,0.61,NA,88495,108,20,4.6,172,2487,-4.3,523.26,251.66,271.6,138137,68469,69668,26640,13211,13429,47168,31496,15672,23881,12430,11451,2948,938,2010,37500,10394,27106,2893,2995,5888,3672,1831.96,NA,730.62,27.55,538.16,NA
"84","PL224","012414600000","PODREGION CZ STOCHOWSKI",2015,1.151,520852,243606,319782,270417,119453,158682,250435,124153,161100,22598,11301,11297,3450.42,2534,2764,1.9,145.6,5.3,1.6,813,15.6,23,0.44,NA,97468,108,34,4.5,171,NA,-4.6,520.85,250.44,270.42,138195,68106,70089,26622,13226,13396,46964,31126,15838,24084,12435,11649,2885,904,1981,37640,10415,27225,3155,3233,6388,3932.27,2007.51,NA,812.58,25.85,535.6,NA
"85","PL224","012414600000","PODREGION CZ STOCHOWSKI",2016,1.208,518686,241034,314642,269290,118115,156169,249396,122919,158473,17243,8406,8837,3561.24,2539,2808,2.3,132.6,5,1.8,817,15.7,29,0.56,NA,121430,108,41,5,170,NA,-4.2,518.69,249.4,269.29,142992,70799,72193,26663,13251,13412,48903,32213,16690,25994,13660,12334,2693,871,1822,38739,10804,27935,2976,3043,6019,4234.59,1997.44,NA,866.42,32.68,581.8,NA
"86","PL224","012414600000","PODREGION CZ STOCHOWSKI",2017,1.289,516093,237819,308930,268040,116579,153268,248053,121240,155662,13103,6053,7050,3786.14,2911,3118,2.4,140.1,5,1.9,764,14.8,31,0.6,283441081,129862,108,30,4.9,169,NA,-5,516.09,248.05,268.04,147517,74062,73455,26678,13243,13435,52211,34525,17686,27049,14540,12509,2672,865,1807,38907,10889,28018,3089,3313,6402,4529.85,2090.46,NA,940.2,33.83,583.3,283570943
"87","PL224","012414600000","PODREGION CZ STOCHOWSKI",2018,1.26,513254,234808,303284,266589,115142,150374,246665,119666,152910,11220,5135,6085,4049.05,3359,3375,2.7,124.4,4.8,2,872,16.9,33,0.64,268969716,132551,108,44,4.7,168,NA,-5.5,513.25,246.67,266.59,150652,76373,74279,26623,13229,13394,53928,35777,18151,28389,15806,12583,2550,848,1702,39162,10713,28449,3184,3261,6445,4971.34,2288.66,NA,1072.56,37.77,620.68,269102267
"88","PL224","012414600000","PODREGION CZ STOCHOWSKI",2019,1.244,510459,231715,298119,265223,113631,147740,245236,118084,150379,9465,4403,5062,4378.62,3912,3886,2.9,126.1,4.7,2,832,16.3,24,0.47,362400576,140006,108,47,4.5,167,NA,-5.5,510.46,245.24,265.22,153829,79161,74668,26645,13259,13386,54214,36422,17792,31209,18073,13136,2536,830,1706,39225,10577,28648,3097,3128,6225,5450.27,2518.02,NA,1190.53,42.17,634.04,362540582
"89","PL224","012414600000","PODREGION CZ STOCHOWSKI",2020,1.322,499960,221797,286803,259778,108517,141852,240182,113280,144951,12832,6246,6586,4684.71,4459,4413,2.8,122.8,4.6,2,672,13.4,17,0.34,469194581,145688,108,62,3.6,164,NA,-20.6,499.96,240.18,259.78,130202,67085,63117,9669,5247,4422,48993,32781,16212,30052,17632,12420,2363,796,1567,39125,10629,28496,3568,3787,7355,6020.78,2820.56,NA,1180.66,49.41,679.88,469340269
"90","PL224","012414600000","PODREGION CZ STOCHOWSKI",2021,1.199,494663,218211,282737,257219,106742,139844,237444,111469,142893,11010,5240,5770,5109.47,4667,4762,3.5,125.9,4.7,2.7,773,15.5,14,0.28,465770570,149973,108,68,4.3,162,NA,-10.6,494.66,237.44,257.22,132093,68517,63576,9627,5207,4420,50144,33689,16455,30797,18141,12656,2228,745,1483,39297,10735,28562,3846,4078,7924,6678.96,3064.54,NA,1334.8,73.6,783.32,465920543
"91","PL229","012414700000","PODREGION GLIWICKI",2012,1.231,480961,236416,311517,248415,117560,156034,232546,118856,155483,19431,8581,10850,3865.57,2746,2867,2,106.6,4.3,1,913,19,32,0.66,NA,61188,107,NA,5.4,547,3585,-3,480.96,232.55,248.42,143286,80599,62687,5676,2703,2973,58957,46754,12203,28853,14849,14004,4523,1291,3232,45277,15002,30275,2249,2589,4838,4056.89,2428.26,NA,862.42,48.87,627.67,NA
"92","PL229","012414700000","PODREGION GLIWICKI",2013,1.202,479061,233030,306887,247586,115890,153503,231475,117140,153384,20060,9159,10901,3973.17,2772,2853,1.3,131.6,4.8,0.9,865,18,35,0.73,NA,60056,107,NA,4.7,545,3220,-4,479.06,231.48,247.59,142953,79535,63418,5643,2682,2961,57422,45250,12172,29142,15047,14095,4744,1373,3371,46002,15183,30819,2246,2600,4846,4505.86,2513.1,NA,919.76,49.1,650.29,NA
"93","PL229","012414700000","PODREGION GLIWICKI",2014,1.205,476731,229009,301359,246663,114072,150768,230068,114937,150591,17544,7951,9593,4124.38,2571,2630,1.3,121.4,4.4,0.9,964,20.2,23,0.48,NA,58444,107,59,4.9,543,3174,-4.9,476.73,230.07,246.66,145342,80623,64719,5703,2686,3017,56238,44001,12237,30637,15831,14806,4932,1530,3402,47832,16575,31257,2261,2509,4770,5307.54,2910.85,NA,1007.69,57.56,783.76,NA
"94","PL229","012414700000","PODREGION GLIWICKI",2015,1.215,474898,225639,296118,245811,112395,148134,229087,113244,147984,14822,6599,8223,4327.24,2667,2763,1.7,121.2,4.5,1.1,926,19.5,18,0.38,NA,64881,107,70,5.3,540,NA,-3.8,474.9,229.09,245.81,145014,79836,65178,5692,2701,2991,55497,42782,12715,30353,15676,14677,4613,1434,3179,48859,17243,31616,2381,2646,5027,5396.04,3008.1,NA,1083.57,52.37,720.39,NA
"95","PL229","012414700000","PODREGION GLIWICKI",2016,1.298,472975,222155,290765,244782,110639,145449,228193,111516,145316,11346,4928,6418,4439.44,2742,2882,1.9,113.8,4.6,1.2,965,20.4,24,0.51,NA,84602,107,75,5.2,538,NA,-4.1,472.98,228.19,244.78,145255,79045,66210,5690,2702,2988,53989,41292,12697,32466,17190,15276,4807,1470,3337,48303,16391,31912,2338,2520,4858,4848.39,2848.37,NA,1147.54,55.16,722.38,NA
"96","PL229","012414700000","PODREGION GLIWICKI",2017,1.419,471305,218717,285161,243836,108752,142429,227469,109965,142732,9598,4033,5565,4684.88,2786,2925,1.9,114.9,4.7,1.2,708,15,18,0.38,220686170,89905,107,90,5.1,536,NA,-3.5,471.31,227.47,243.84,147869,81070,66799,5695,2709,2986,56628,43431,13197,32644,17026,15618,4415,1433,2982,48487,16471,32016,2357,2675,5032,5151.29,3086.97,NA,1226.14,70.61,789.12,220776075
"97","PL229","012414700000","PODREGION GLIWICKI",2018,1.41,468738,215041,279147,242612,107129,139535,226126,107912,139612,8299,3516,4783,5007.07,2954,3157,2.7,99.4,4,1.3,831,17.7,25,0.53,213847367,92176,107,127,5,533,NA,-5.5,468.74,226.13,242.61,148122,80998,67124,5686,2707,2979,57608,43927,13681,32639,17180,15459,4196,1329,2867,47993,15855,32138,2565,2688,5253,5614.34,3285.06,NA,1364.47,68.21,854.03,213939543
"98","PL229","012414700000","PODREGION GLIWICKI",2019,1.349,466491,211915,273859,241579,105530,136847,224912,106385,137012,6376,2836,3540,5443.87,3398,3551,3.2,93.9,3.9,1.4,715,15.3,14,0.3,319490487,94358,107,152,4.6,531,NA,-4.8,466.49,224.91,241.58,150920,81936,68984,5695,2718,2977,58192,44349,13843,33992,17772,16220,4272,1413,2859,48769,15684,33085,2484,2683,5167,6227.05,3508.11,NA,1481.59,94.27,840.3,319584845
"99","PL229","012414700000","PODREGION GLIWICKI",2020,1.382,447268,204208,262296,231589,101102,130557,215679,103106,131739,9020,4197,4823,5706.83,3966,4043,4.8,84.8,3.6,1.6,747,16.6,15,0.33,436130357,94293,107,194,3.8,509,NA,-41.2,447.27,215.68,231.59,146780,79912,66868,2375,1329,1046,56509,43037,13472,35022,18557,16465,3972,1295,2677,48902,15694,33208,2813,3204,6017,7396.62,4149.93,NA,1508.89,88.78,904.61,436224650
"100","PL229","012414700000","PODREGION GLIWICKI",2021,1.25,442948,201323,258582,229630,99673,128741,213318,101650,129841,7766,3547,4219,6236,4570,4592,2.8,109.3,4.1,1.6,890,20,14,0.31,434501036,94202,108,230,4.3,504,NA,-9.7,442.95,213.32,229.63,146167,78579,67588,2404,1343,1061,56011,42366,13645,36305,19151,17154,3779,1222,2557,47668,14497,33171,3001,3424,6425,7914.82,4283.27,NA,1678.56,137.18,997.53,434595238
"101","PL22A","012414800000","PODREGION KATOWICKI",2012,1.257,757963,364025,482692,394841,180720,242108,363122,183305,240584,28129,12468,15661,4543.87,2710,2816,1.3,115.2,4.6,0.7,1438,18.9,63,0.83,NA,101261,109,NA,5.1,1994,4473,-5.4,757.96,363.12,394.84,264437,142088,122349,1652,881,771,85951,69848,16103,61625,33036,28589,20042,7197,12845,95167,31126,64041,4149,4648,8797,4000.09,2566.67,NA,1028.58,89.59,657.92,NA
"102","PL22A","012414800000","PODREGION KATOWICKI",2013,1.253,752441,357710,473529,392193,177578,237291,360248,180132,236238,29193,13375,15818,4797.17,2624,2742,1.5,101.5,4,0.6,1467,19.4,57,0.75,NA,102707,109,NA,4.7,1980,4424,-7.3,752.44,360.25,392.19,268459,143405,125054,1653,881,772,83695,67973,15722,62764,33438,29326,19998,7175,12823,100349,33938,66411,4288,4664,8952,4286.96,2683.59,NA,1068.65,88.51,685.29,NA
"103","PL22A","012414800000","PODREGION KATOWICKI",2014,1.27,748005,351816,464726,389950,174498,232568,358055,177318,232158,24903,11385,13518,4753.73,2614,2831,2.6,81.4,3.4,0.7,1465,19.5,49,0.65,NA,100723,109,93,4.8,1968,4394,-5.9,748.01,358.06,389.95,268921,142838,126083,1643,859,784,83961,67387,16574,61651,32502,29149,19159,6929,12230,102507,35161,67346,4086,4476,8562,4549.9,2861.79,NA,1169.51,96.87,680.61,NA
"104","PL22A","012414800000","PODREGION KATOWICKI",2015,1.272,743563,346434,455874,387722,171733,228087,355841,174701,227787,20972,9240,11732,4812.37,2763,2923,2.4,79.8,3.5,0.7,1524,20.4,46,0.62,NA,111444,109,113,5,1957,NA,-5.9,743.56,355.84,387.72,266382,138944,127438,1629,852,777,80152,63771,16381,62970,33698,29272,18732,6765,11967,102899,33858,69041,4528,4762,9290,4660.27,3027.4,NA,1255.33,103.27,711.92,NA
"105","PL22A","012414800000","PODREGION KATOWICKI",2016,1.344,739775,341171,447122,385793,168828,223488,353982,172343,223634,15932,6936,8996,4849.77,2713,2894,3,78.8,3.3,0.8,1401,18.9,38,0.51,NA,142696,109,129,5.2,1947,NA,-5.1,739.78,353.98,385.79,268542,139756,128786,1646,864,782,78183,62487,15696,66919,35509,31410,17587,6598,10989,104207,34298,69909,4099,4469,8568,5183.79,3138.46,NA,1317.86,113.96,796.98,NA
